text,subject,label,predicted
"Your report is ready Returns Status (Monday 28th April) +------------------------------------------------------------------------+ Returns Status (Monday 28th April) +------------------------------------------------------------------------+ Hi Tony, On Wednesday 23rd April you indicated that you had returned the DVDs displayed below and we have not yet received these DVDs back to our shipping centre. This automated email has been provided to alert you of any possible return postal delays. Pieces Of April (2004) Elizabethtown (2005) Please note DVDs marked as returned automatically trigger replacements DVDs. When your delayed DVDs arrive at our shipping centre they will be automatically removed from your ""Currently Out"" list. If you think there may be a postal problem please submit a report via the Message Centre Visit this link: +--------------------------------------------------------------------------+ This email has been sent from an automated email address. If you reply we will not get your email. Please visit our contact page to send a response: +--------------------------------------------------------------------------+ Return Status -",Your report is ready,0,1
Your refund is ready to be claimed Oh unintentionally not bad timing. Great. Fingers the trains play along! Will give fifteen min warning.,Your refund is ready to be claimed,0,1
"Final notice: Your account will be closed commoditylogic . com mike , further to our conversation , here are some of the things i thought of while speaking with tom gros . there are definitely some challenges we have to overcome to make the hub idea within commoditylogic . com as successful as enrononline rather than have it turn out like sitara . i won ' t repeat thoughts about how we split cl from enron , but let ' s put ourselves in the shoes of somebody external for whom this was presented as a potential solution . well , that ' s an easy decision , somebody else is doing the hard work , and not charging us very much for it . so sign - up , but don ' t rely on anything until we see everything working . handling counterparties not using the system the challenge here is that the final solution world with overybody using the hub is wonderful , but until everybody is using the hub , we have to keep other procedures and systems going , which stretches resources , development , it support and user . this was why we decided to delay getting bolero - the concept is wonderful , but the value to any user is very dependent on everyone else one trades with using the system . this is classic chicken and egg . tom has a vision of cl providing the staff to handle this . this is taking us closer to an outsource - to - andersen - consulting model which is certainly achievable , although not quite such an easy sell . how much resource is left the latest project always tends to attract the most imaginative people , who are therefore not available for keeping everything else going and moving onwards . how about if we accept that such resource is dedicated to cl , and then review what is left in the remaining environment . does it mean we hold off doing anything ? if we do then increasing volume means that we might end up incurring costs for massive numbers of people ! we should go through costing for "" what happens if we completely stop development of x project ? "" . if that shows one would need 200 clerks for 3 years until something else comes along then it may be cheaper than developing , but i hope in most cases it is not ! start small to prove concept e . g . first application in april 2001 only covers 20 fields this is excellent , and we needn ' t shout it too loud to investors in cl , but for our internal back office costing we need to acknowledge that it will be years before we can switch off many internal systems . we might limit the payback period on projects not part of this strategy to 3 years out ? include european aspects from the beginning this really isn ' t very difficult so long as one has some long - on - common - sense europeans ( not just brits ) involved in both specification and development from the beginning , but an as example of how not to do it , look at enpower which took a year to allow just for currencies etc ! 80 - 20 rule for types of transaction eol has shown the benefits of focussing on simpler products first . once we have robust warehouses for collecting accounting ( dtl ) and risk ( risktrac ? ) numbers then we can think about having vanilla products on stp , and yet - to - become - vanilla products on explicitly different , manual approaches . until that time , we have a strong desire to include as many different prodcuts as possible for a given commodity in one system , which makes separating vanillas from others more complicated and costly ( think of certain deals in power 99 which are approximations of the actual deals , and manually tweaked every so often ) testing tom ' s first thought is that we could leverage initial users ( who would not pay ) to do much of the testing . eol clearly got its testing done , but other experience shows that in order to have anything which saves time one really does need to do all the different phases - component , system , integration , end - to - end , and then user - acceptance . eol saw confidentiality as an issue and was therefore unable to use many external users early in the process . it did have massive resource - commandability and so obtained input from many traders . do the support functions have sufficient slack that they will be able to provide the same sort of user attention ? given how often i hear "" short people "" , that strikes me as something which in london would require significant additional resource , even after mg is absorbed . what else did you come up with ? richard",Final notice: Your account will be closed,0,1
Welcome to Amazon Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,Welcome to Amazon,0,1
"Monthly statement available jornadas lenguaje , ciencia y sociedad con motivo de la investidura del profesor noam chomsky como doctor honoriscausa por la universitat rovira i virgili , van a tener lugar en tarragona durante los das 26 , 27 y 28 de octubre de 1998 unas jornadas sobre lenguaje , ciencia y sociedad con la participacin de destacadas personalidades de cada uno de los mbitos temticos y del profesor noam chomsky . programa : - lunes da 26 : 9 , 00 : recepcin 9 , 45 : presentacin 10 , 00 : carlos piera ( uam ) : maneras de pensar dentro y fuera de la lingstica 10 , 30 : itziar laka ( upv ) : delimitando la gramtica universal : la cuestin de la ergatividad en la gramtica generativa 11 , 00 : esther torrego ( umass ) : gramticas de primera y segundas lenguas 11 , 30 : joan mascar ( uab ) : rellevncia de la fonologia en la competncia lingstica 12 , 00 : descanso 12 , 30 : mesa redonda . modera : violeta demonte ( uam ) 18 , 00 : noam chomsky ( mit ) : minimalist inquires 19 , 00 : coloquio - martes da 27 : 10 , 00 : manuel garca carpintero ( ub ) : la naturalizacin de las ciencias cognitivas 10 , 30 : noam chomsky ( mit ) : mind and the rest of nature 11 , 00 : eudald carbonell ( urv ) : el procs d ' hominitzaci a la llum dels recents descobriments d ' atapuerca 11 , 30 : jorge wagensberg ( ub ) : sobre el concepto de progreso 12 , 00 : descanso 12 , 30 : mesa redonda . modera : nria sebastin ( ub ) 18 , 00 : camilo cela conde ( uib ) : cerebros y modelos de conocimiento 19 , 00 : coloquio - mircoles da 28 : 10 , 00 : joaqun estefana ( el pas ) : los nuevos paradigmas 10 , 30 : antoni domnec ( ub ) : algunos enigmas de la racionalidad econmica 11 , 00 : dolors comas ( urv ) : diferencia cultural y exclusin social en el contexto de la globalizacin 11 , 30 : descanso 12 , 30 : mesa redonda . modera : rosa m snchez - casas ( urv ) 18 , 00 : noam chomsky ( mit ) : markets and "" the substance of society "" 19 , 00 : coloquio habr traduccin simultnea de las conferencias de noam chomsky lugar : sala de actos de la facultad de ciencias de la educacin y psicologa 0rganiza : universitat rovira i virgili facultat de cincies de l ' educaci i psicologia departament de psicologia facultat de lletres departament d ' antropologia social i filosofia departament de filologies romniques comit organizador : jos eugenio garca - albea ristol ( dept . de psicologia ) jos antonio dez calzada ( dept . d ' antopologia social i filosofia ) natlia catal torres ( dept . de filologies romniques ) informacin : departament de psicologia facultat de cincies de l ' educaci i psicologia carretera valls s / n 43007 telf : 977 55 80 79 fax : 977 55 80 88 e-mail : jornades @ fcep . urv . es web : http : / / www . urv . es / novetats / novetats . html inscripciones : cuota de inscripcin : 2 . 500 pts . forma de pago : transferencia bancaria a la cuenta corriente de "" la caixa "" : 2100 - 3526 - 19-2500015279 el titular es la universitat rovira i virgili natlia",Monthly statement available,0,1
"Delivery scheduled for Wednesday initial collection of research material for your web sites dear sven the packets cover electricity and gas markets and modelling , deregulation & exchanges , weather derivatives and value - at - risk / risk management / case studies . this is by no means final , and i hope to supplement with some more ideas over the next few days . once you have considered the material , i can fine - tune the type of material that is relevant for you and then we can look at starting to put something together , after which we can pass on to mike roberts if you need some simple articles on pricing options or an explanation on how to calculate volatility , then i am sure we can put that together for you . regards , anjam x 35383",Delivery scheduled for Wednesday,0,1
"Invitation to connect on LinkedIn -----BEGIN PGP SIGNED MESSAGE----- Hash: SHA1On Sun, 11 Aug 2002, Gordon Mohr wrote:> > Users don't like entering passphrases when sending email. USB fobs, smart > > cards or other removable hardware are not yet widespread. > > Bad assumption.Not really. If code can sign stuff without me being aware of it that pretty much invalidates the (already tenuous, since it assumes me trusting the contents of the frame buffer) concept of a digital signature.A secure piece of hardware puts the keyring outside of any code's reach. The key never leaves the hardware compartment. I have to mechanically acknowledge a signing process. The cryto fob then falls back to the default state: locked. > A reasonable UI would have me enter my passphrase *at most* each > time I launch my mail program -- never more than once per day, > sometimes once per week. I'm pretty comfortable with entering my passphrase every time. This is not production key, as I usually access my home box via a SSH session, and SSH sessions are easily attackable with a model of your typing pattern. So don't expect me to announce my plutonium shipments via this medium. > For some of myy workstations, I'd even be happy with the necessary > signing key being cached on disk, so signing is automatic when I > hit 'send'. > > If spammer code can read my local hard disk, I have bigger problems > than spoofed spam.I agree. Nevertheless, a number of people who use cryptography have their machines compromised. - -- Eugen* Leitl leitl ______________________________________________________________ ICBMTO: N48 04'14.8'' E11 36'41.2'' 83E5CA02: EDE4 7193 0833 A96B 07A7 1A88 AA58 0E89 83E5 CA02 -----BEGIN PGP SIGNATURE----- Version: GnuPG v1.0.6 (GNU/Linux) Comment: For info see smDzFndB40MbQMv0l3yzMoY= =acss -----END PGP SIGNATURE-----",Invitation to connect on LinkedIn,0,1
Reminder: Appointment on Tuesday Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,Reminder: Appointment on Tuesday,0,1
"Meeting scheduled for Tuesday What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",Meeting scheduled for Tuesday,0,1
"New comment on your post wip report attached is the updated wip report for the week of 08 / 20 / 01 . thank you , angie collins enron north america corp . office : 713 - 853 - 3347 fax : 713 - 646 - 3059",New comment on your post,0,1
"Thank you for your feedback maple leaf attendees below is a list of maple leaf ' s due diligence team joe hegener - - ceo , td securities ( usa ) inc . mark healy - - cfo , td securities ( usa ) inc . tony solomon - - managing director , corporate development george laub - - managing director & group head , mergers & acquisitions raj syal - - managing director , human resources julian bott - - managing director & group head , select industries anthony hull - - managing director , derivatives ross macdonald - - vp & director , global technology mari",Thank you for your feedback,0,1
"Congratulations! You have been selected 4 - urgent - owa please print this now . current notes user : reasons for using outlook web access ( owa ) 1 . once your mailbox has been migrated from notes to outlook , the outlook client will be configured on your computer . after migration of your mailbox , you will not be able to send or recieve mail via notes , and you will not be able to start using outlook until it is configured by the outlook migration team the morning after your mailbox is migrated . during this period , you can use outlook web access ( owa ) via your web browser ( internet explorer 5 . 0 ) to read and send mail . please note : your calendar entries , personal address book , journals , and to - do entries imported from notes will not be available until the outlook client is configured on your desktop . 2 . remote access to your mailbox . after your outlook client is configured , you can use outlook web access ( owa ) for remote access to your mailbox . please note : at this time , the owa client is only accessible while connecting to the enron network ( lan ) . there are future plans to make owa available from your home or when traveling abroad . how to access outlook web access ( owa ) launch internet explorer 5 . 0 , and in the address window type : http : / / nahou - msowaolp / exchange / john . doe substitute "" john . doe "" with your first and last name , then click enter . you will be prompted with a sign in box as shown below . type in "" corp / your user id "" for the user name and your nt password to logon to owa and click ok . you will now be able to view your mailbox . please note : there are some subtle differences in the functionality between the outlook and owa clients . you will not be able to do many of the things in owa that you can do in outlook . below is a brief list of * some * of the functions not available via owa : features not available using owa : - tasks - journal - spell checker - offline use - printing templates - reminders - timed delivery - expiration - outlook rules - voting , message flags and message recall - sharing contacts with others - task delegation - direct resource booking - personal distribution lists questions or concerns ? if you have questions or concerns using the owa client , please contact the outlook 2000 question and answer mailbox at : outlook . 2000 @ enron . com otherwise , you may contact the resolution center at : 713 - 853 - 1411 thank you , outlook 2000 migration team",Congratulations! You have been selected,0,1
"System maintenance scheduled re : site bank yes . i ' ve attached the most recent map , and can provide you with our list of each option if you like . this list includes all relevant terms of our site options , but as such is very detailed . let me know if you want a copy . thanks , ben louise kitchen 03 / 27 / 2001 11 : 21 am to : ben jacoby / hou / ect @ ect cc : subject : site bank do you also run the site bank - if so can you email me a status report on what ' s in it . thanks louise",System maintenance scheduled,0,1
"Your inquiry about billing davis appoints cpuc commissioner gov . davis announced today his appointment of mike peevey as commissioner at the cpuc to replace com . bilas who resigned last week . mr . peevey is the former president of southern california edison and as such advocated deregulation . consumer group advocates are concerned about his past record and oppose his nomination which is subject to state senate approval . below is an article from the sacramento bee . gh davis names ex - edison chief to puc but the action stirs anger : ' our worst nightmare , ' says a consumer lawyer . by stuart leavenworth - - bee staff writer published 5 : 30 a . m . pst wednesday , march 6 , 2002 gov . gray davis has appointed a former president of southern california edison to a state panel charged with regulating edison and other public utilities . davis said michael r . peevey would bring "" more than three decades of experience "" to the public utilities commission - - experience that immediately came under fire from the state ' s consumer groups . mike florio , a lawyer for the utility reform network , said peevey has a record , both in government and in business , of pushing for higher rates for small businesses and residential consumers . "" this is a our worst nightmare , "" florio said . "" it is like putting dr . kevorkian in charge of a nursing home . "" others were more supportive . d . j . smith , a lobbyist who represents large industrial energy users , lauded peevey as someone "" who understands all sides of the energy business "" and will be fair to all sides . "" i think he will be objective about edison because he doesn ' t owe edison anything , "" said smith , noting that peevey left the southern california utility nine years ago . the husband of assemblywoman carol liu , d - south pasadena , peevey replaces puc commissioner richard bilas , who resigned last week . bilas was appointed by gov . pete wilson . if confirmed by the state senate , peevey will solidify davis ' control over the puc , a five - member board that now includes three of the governor ' s appointees . it also comes at a time when the commission is fighting with the state ' s other large utility , pacific gas and electric co . , on terms for pg & e ' s reorganization in federal bankruptcy court . pg & e spokesman ron low declined to comment on the appointment tuesday , but last year peevey was involved with a handshake deal that might have helped pg & e avoid bankruptcy . hired by davis to negotiate with the utility , peevey reportedly struck a deal with pg & e chairman bob glynn that would have let pg & e charge ratepayers for all its costs of buying wholesale electricity . but other davis advisers objected to the deal and the negotiations ultimately fell apart . for three years , peevey was president of edison international and southern california edison before leaving in 1993 in a reported power struggle with company chairman john bryson . peevey then became a public affairs consultant and then president of newenergy inc . , an energy service provider that was sold in 1999 to aes corp . after working as an adviser to davis , he had been ceo of truepricing inc . and also has served on the board of excelergy corp . , an energy software company . with his new six - year puc job , peevey will regulate not only electric utilities but telecommunications giants , water companies , natural gas supplies and other industries . after a review by puc lawyers , peevey will have to divest holdings and resign from positions that could cause a conflict , davis spokesman steve maviglio said . peevy ' s appointment was one of two davis made tuesday . he also appointed john l . geesman to the board of the independent system operator , which manages most of the state power grid . since 1985 , geesman has been the managing director of fixed income banking for rbc dain rauscher inc . in san francisco . he once served on turn ' s board . consumer groups , which had pressed for a meeting with davis for the past week , said the he may have timed his election day appointment of peevey to minimize negative media coverage . maviglio called that claim "" ludicrous . "" today ' s papers , he said , "" will be some of the best read this year . """,Your inquiry about billing,0,1
Event recap and photos Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,Event recap and photos,0,1
"Your refund is ready to be claimed FW (4-5): Electoral Finance Act - Silent Protest March - This Sunday 9 March from 2.00pm Hi folks (addresses BCC) I am forwarding this message on behalf of John Boscawen and his campaign for free speech. Michael Crozier * hqrkwpq.eydtaky@clear.net.nz * PO Box 101633 . North Shore City 0745 . Auckland . New Zealand * +64 9 4104257 * +64 21 410425 (normally only for non-urgent text/SMS) H 11 Manutara Avenue . Forrest Hill . Auckland . New Zealand (no post please) _____ From: John Boscawen [mailto:yjazbsakr@boscawen.co.nz] Sent: Thursday, 6 March 2008 16:06 To: John Boscawen Subject: Electoral Finance Act - Silent Protest March - This Sunday 9 March from 2.00pm Silent Protest March against the Electoral Finance Act - This Sunday 9 March, meet outside the Auckland Town Hall from 2.00pm. To my friends, family, business colleagues and supporters In a democracy one of our most precious rights should be our right to speak out, criticize and campaign against the government - any government. In passing the Electoral Finance Act parliament severely restricted our freedom to do so. This sets a dangerous precedent. The Human Rights Commissioner spoke out on behalf of all New Zealanders and called on the Government to withdraw the bill and start again. She was ignored. We now have a law restricting what we can spend campaigning against the government that is less than half of what the Human Rights Commission and the Electoral Commission thought was fair. What is worse, this new law will apply for over three times longer than the Human Rights Commissioner thought was reasonable. For many decades New Zealanders have gone to war to protect our precious freedoms. We should not give them up lightly. You now have a choice, you can simply accept that your freedoms have been restricted or you can stand up and protest and let the parliamentarians know that this is not on. I am not prepared to sit back and do nothing. I am organising a SILENT protest march against the Electoral Finance Act this Sunday 9 March and I invite you to join me. I would be very grateful if you could help me promote this march by bringing it to the attention of your family, friends and colleagues. I have attached a copy of the ad that appeared in The New Zealand Herald yesterday. If we don't stand up for our rights now we do not know what freedoms we may lose next. Regards John Boscawen, Trustee, Freedom of Speech Trust. Box 42-267, Orakei, Auckland. etfz@boscawen.co.nz",Your refund is ready to be claimed,0,1
"Q&A session tomorrow ship channel hub co please review / comment on the attached presentation gary - can you and jd take ownership of this . once we incorporate everyone ' s comments , we can set up a meeting with air products , dow , and others to discuss . thanks , brian",Q&A session tomorrow,0,1
"Your refund is ready to be claimed reply from charles at williams vince : thank you very much for your e - mail , i look forward to talking to you very soon . sincerely , charles - - - vkaminski @ aol . com wrote : > charles , > > thanks for your message . i have just come back from > europe and i am going > through my mail . i shall call you either on sunday > or monday after i recover > a bit . > > > vince do you yahoo ! ? yahoo ! photos - 35 mm quality prints , now get 15 free ! http : / / photos . yahoo . com /",Your refund is ready to be claimed,0,1
New features available Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,New features available,0,1
"Your order #434481 has been cancelled revision # 1 - enron / hpl actuals for august 21 , 2000 correct numbers : teco tap 31 . 876 / hpl gas daily ; 44 . 374 / hpl iferc ls hpl lsk ic 20 . 000 / enron previous numbers : teco tap 76 . 250 / hpl iferc ; 20 . 000 / enron ls hpl lsk ic 20 . 000 / enron",Your order #434481 has been cancelled,0,1
"Your report is ready firm transportation proposal - lone star kerrville daren , per your requests attached is a 1 year proposal for firm transportation on oasis to deliver gas to lone star kerrville . if you have any questions , please feel free to give me a call . john lopez - enakerville . doc",Your report is ready,0,1
"Job application received Influenza ( FLU ) vaccine Did you know that the FLU costs you more than you think. On average, people with FLU will miss 3-5 workdays. If someone comes to work with the FLU, their productivity drops be 50%. People who work with someone who has the FLU also experience a drop in productivity.=20 A single FLU vaccination provides up to 90% protection in healthy working people So, protect yourself & your work colleagues It takes up to 2 weeks for full protection after the vaccine.=20 Influenza can affect anyone, no matter how fit, active & healthy you may be. Can you really afford time off this winter, feeling really unwell & stuck at home? Phone your Health & Counselling Centre 4439783 for an appointment with the nurse. You will need to stay at the Centre for 20 minutes after the vaccine. Drop-in Clinic Tuesdays 9-10 am=20 4.30-5.30pm or by appointment $ 17 ( PHO enrolled students at this Practice) $20 ( staff, casual, International students ) FREE for some at risk conditions e.g. diabetes, asthma. Check with the nurse",Job application received,0,1
"Thanks for your purchase New OldFriends members Now with over 1110111 members! www.oldfriends.co.nz Hi Tony, The following people have recently joined OldFriends from your schools and workplaces, or are being sought by other members, from the time you were there. Kamo High School (1994 to 1996) New members Steven Andersen Thanks for using OldFriends! Go to www.oldfriends.co.nz To stop receiving, or change how often you receive these emails, click here",Thanks for your purchase,0,1
"Urgent: Update your payment method grammaticalization / romance ling mario squartini verbal periphrases in romance aspect , actionality , and grammaticalization 1998 . 23 x 15 , 5 cm . xi , 372 pages cloth dm 218 , - / approx . us $ 136 . 00 isbn 3-11 - 016160 - 5 empirical approaches to language typology 21 mouton de gruyter * berlin * new york focusing on the interplay of aspect and actionality ( aktionsart ) in the grammaticalization process , this monographs presents a detailed synchronic and diachronic examination of the semantics of various romance verbal periphrases . it is shown that as a verbal periphrasis is being grammaticalized , actional restrictions are gradually loosened , and the semantics shifts from the domain of actionality to that of aspect . these processes are important both for an understanding of the romance data and , more importantly , for a general understanding of the historical development of aspect . given the usually one-way nature of grammaticalization processes , this volume provides a more powerful tool for plotting directions of change where direct historical evidence is lacking . based on extensive corpora , the work covers a wide range of romance ` aspectual ' periphrases , thus also providing an important database for several romance languages , including dialects and regional varieties , and periods . introductory descriptions of the relevant periphrases and complete english translations of all examples are provided , thus making the book equally accessible to romance specialists and to general linguists . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ mouton de gruyter walter de gruyter , inc . postfach 30 34 21 200 saw mill river road d-10728 berlin hawthorne , ny 10532 germany usa fax : + 49 ( 0 ) 30 26005-351 fax : + 1 914 747-1326 email : mouton @ degruyter . de publications by de gruyter can also be ordered via world wide web : http : / / www . degruyter . com",Urgent: Update your payment method,0,1
"Your report is ready Your inbox has feelings, too. LET US TAKE CARE OF IT With Dell's new e-mail subscription center, if you update your preferences, we'll send you more relevant e-mails customized to your business. All in the name of love. UPDATE PREFERENCES Forward to a Friend ============================ Change your e-mail preferences Unsubscribe from this e-mail Dell respects your privacy. Please visit our privacy policy for more information. You are subscribed as: user6@gvc.ceas-challenge.cc Dell Inc. is located at One Dell Way, Mail Stop 8056, Round Rock, TX 78682.",Your report is ready,0,1
"Calendar invite for TownHall enterprise acquires acadian gas news brief : enterprise acquires acadian natural gas pipeline system enterprise products partners l . p . said its operating partnership has executed a definitive agreement to purchase acadian gas , llc from coral energy , llc , an affiliate of shell oil company , for $ 226 million in cash , inclusive of working capital . acadian ' s assets are comprised of the acadian , cypress and evangeline natural gas pipeline systems , which together include over 1 , 000 miles of pipeline and have over one billion cubic feet per day of capacity . the system includes a leased natural gas storage facility at napoleonville , la with 3 . 4 bcf of capacity . the acquisition expands enterprise products ' platform of fee - based , midstream energy services to include natural gas transportation and storage . completion of this transaction is subject to certain conditions , including regulatory approvals . the purchase is expected to be completed in the fourth quarter of 2000 .",Calendar invite for TownHall,0,1
"Meeting scheduled for Tuesday conf : alasa 95 - second and final call for papers content - length : 4000 8th international biennial conference of the african languages association of southern africa alasa 95 university of stellenbosch stellenbosch south africa 12 - 14 july 1995 second and final call for papers conference theme : contemporary issues in african linguistics and literature proposals are awaited for oral presentations ( 20 mins plus 10 mins discussion ) reflecting on * african linguistics ( all subdivisions , incl lang planning ) * african literature * language teaching in african languages requirements : an extended summary of the proposal of two ( 2 ) typed pages with enough detail for proper adjudication to be received before or on 5 april 1995 . only a limited number of slots are available on the programme ; selection of papers will be based solely on merit . keynote speakers : prof a kimenyi california state university prof a irele ohio state university dr rrk hartmann dictionary research centre , exeter , uk prof i okpewho binghamton university , ny optional pre-conference seminars : four optional two-day seminars of approximately 12 hours duration each will be held on monday 10 july and tuesday 11 july . the following seminars will be presented : seminar # 1 : topics in african literature seminar # 2 : issues in bantu tonology seminar # 3 : second - language learning and teaching seminar # 4 : compiling dictionaries enrolment procedure for pre-conference seminars and conference activities : enrolment must take place before or on 31 may 1995 . only enrolled ( paid-up ) participants will be allowed to register ( free ) upon arrival . all conference material will be supplied upon registration . enrolment fee : full conference participation ( excluding seminars ) : r200 participation in seminars ( only one allowed ) : r100 accomodation accomodation is available in student residences at r80 per night sharing ( r100 per night single ) inclusive bed and breakfast . accomodation is also available in hotels and guest houses . important dates : 5 april 1995 : proposals due 20 april 1995 : notification of papers accepted or rejected 13 may 1995 : camera-ready abstracts ( shortened versions ) of accepted papers due 31 may 1995 : final date for enrolment for detail information and enrolment forms contact the organizer : alasa 95 dept of african languages university of stellenbosch po box x5018 stellenbosch 7599 south africa tel : ( 0 ) 21-808 2106 fax : ( 0 ) 21-887 6763 e - mail : alasa95 @ maties . sun . ac . za prof justus c roux department of african languages departement afrikatale university of stellenbosch universiteit van stellenbosch stellenbosch 7599 stellenbosch 7599 south africa suid - afrika e - mail / e - pos : jcr @ maties . sun . ac . za tel : ( 021 ) 808 - 2017 fax / faks : ( 021 ) 808 - 4336",Meeting scheduled for Tuesday,0,1
Amazon: Your order requires confirmation Re: milter-p0f with Postfix? Ralf Hildebrandt: > Feb 25 21:38:17 fatush milter-p0f[10502]: 00007 NOQUEUE: > src 193.175.70.131 port 0 dst 127.0.1.1 port 25 You need Postfix 2.5 or later. Older versions send a 0 client port number. Wietse,Amazon: Your order requires confirmation,0,1
"Amazon: Your order requires confirmation nomination for purchase and sale as we discusssed , we nominate 5 , 000 mmbtu / d from hpl into eastrans for 2 / 3 / 2000 , and 5 , 000 mmbtu / d ( the first gas delivered ) from fuels cotton valley into hpl for 2 / 3 / 2000 .",Amazon: Your order requires confirmation,0,1
"Project update for Beta On Sun, 8 Sep 2002, CDale wrote:> I agree w/ ya Tom. That kind of thinking is SO idiotic. Sure, gaysSo how many of your hetero friends had >3 k lovers?> are promiscuous, and so are hets, but I betcha gays are more > AIDSphobic than hets, generally speaking....The virus load issue is orthogonal to the fact. Bzzt. Switch on your brain, you both. I was mentioning that a subpopulation outside of the sex industry is/used to be extremely promiscuous, about two orders of magnitude higher than average.",Project update for Beta,0,1
"Monthly statement available Gardener's Presents Flower Power Fundraising - Earn 50% Profit Flower Power Fundraising This email was sent by Gardener’s Supply. Click here to see it online. Gardener’s Supply is proud to present Flower Power Fundraising. Now schools, churches, scout troops and other non-profit organizations can raise money for their causes with a company that supplies top notch plants. What's even better is you get 50% profit and a 100% satisfaction guarantee on every order. Click on the email below to learn more about this great new company. Don't lose touch with us! Please add ""fkteidhir@e-news.gardeners.com"" to your e-mail address book to ensure our emails reach your inbox (not bulk or junk folders). Trouble viewing this page? Just click here. Unsubscribe Info: You are subscribed as: TJM@COGNOSYS.NET. If you would like to change or modify your subscription, or unsubscribe, please follow the link below: or call 1-888-235-6739. Gardener's Supply Company | 128 Intervale Road | Burlington, VT 05401",Monthly statement available,0,1
"Click here to verify your information French court says site cannot grade teachers | CNET News.com Alert General | CNET News.com Alert Manage your alerts | Create alerts | Send us feedback French court says site cannot grade teachers Monday March 03, 2008 09:01AM PST Note2be.com, which launched in January, was trying to follow the example of successful U.S. sites that let students rate their teachers. Read the complete story Security Bites Podcast: Why spam isn't going away Monday March 03, 2008 03:37PM PST CNET's Robert Vamosi talks with Jose Nazario about spam-producing botnets. Read the complete story Get more General news Visit CNET News.com Options and Help Cancel future alerts for General Manage your alerts | Create alerts Change the e-mail address for your alerts Send us feedback Copyright 2008 CNET Networks, Inc. All rights reserved. CNET Networks, Inc. 235 2nd Street San Francisco, CA 94105 U.S.A.",Click here to verify your information,0,1
"IRS: You have a tax refund pending conference ' lexicon in focus ' the conference ' lexicon in focus ' , which is held by the sonderforschungsbereich ' theory of the lexicon ' ( located at the universities in duesseldorf , wuppertal and cologne - germany ) , takes place from august 17th through 19th , 1998 , in wuppertal . there will be three sections : - economy principles in the lexicon - lexical constraints and the generation of candidates - semantic composition within and outside of the lexicon for further details see http : / / www . phil-fak . uni-duesseldorf . de / sfb282 / lif98 . htm to register as a participant in the conference , please contact : stiebels @ phil-fak . uni-duesseldorf . de barbara stiebels heinrich - heine - universitaet duesseldorf",IRS: You have a tax refund pending,0,1
"Thanks for your purchase address allan , i am sending you my coordinates . i expect to be in london around september the 20 th . vince kaminski vincent kaminski managing director - research enron corp . 1400 smith street room ebl 962 houston , tx 77002 - 7361 phone : ( 713 ) 853 3848 fax : ( 713 ) 646 2503 e - mail : vkamins @ enron . com",Thanks for your purchase,0,1
Your password will expire in 24 hours throttling I keep getting this in the maillog ..... any help how to resolve this issue . b 13 09:06:03 linux4 postfix/master[30760]: warning: /usr/libexec/postfix/smtpd: bad command startup -- throttling Feb 13 09:06:31 linux4 postfix/qmgr[2765]: fatal: unsupported dictionary type: mysql Feb 13 09:06:32 linux4 postfix/master[30760]: warning: process /usr/libexec/postfix/qmgr pid 2765 exit status 1 Feb 13 09:06:32 linux4 postfix/master[30760]: warning: /usr/libexec/postfix/qmgr: bad command startup -- throttling Feb 13 09:07:03 linux4 postfix/smtpd[2766]: fatal: unsupported dictionary type: mysql Feb 13 09:07:04 linux4 postfix/master[30760]: warning: process /usr/libexec/postfix/smtpd pid 2766 exit status 1 Feb 13 09:07:04 linux4 postfix/master[30760]: warning: /usr/libexec/postfix/smtpd: bad command startup -- throttling Feb 13 09:07:32 linux4 postfix/qmgr[2769]: fatal: unsupported dictionary type: mysql Feb 13 09:07:33 linux4 postfix/master[30760]: warning: process /usr/libexec/postfix/qmgr pid 2769 exit status 1 Feb 13 09:07:33 linux4 postfix/master[30760]: warning: /usr/libexec/postfix/qmgr: bad command startup -- throttling Feb 13 09:08:04 linux4 postfix/smtpd[2775]: fatal: unsupported dictionary type: mysql Feb 13 09:08:05 linux4 postfix/master[30760]: warning: process /usr/libexec/postfix/smtpd pid 2775 exit status 1 Feb 13 09:08:05 linux4 postfix/master[30760]: warning: /usr/libexec/postfix/smtpd: bad command startup -- throttling Thanks -- madunix,Your password will expire in 24 hours,0,1
